date,balance,MarketID,ProductID,CostCenterID,BusinessUnitID,ClientAccountID,GLAccountID
2015-11-29,3071,M18,P13,CC12,BU11,CA481,GL5
2015-11-29,9709,M11,P7,CC8,BU3,CA482,GL4
2015-11-29,1851,M0,P16,CC0,BU8,CA483,GL2
2015-11-29,3919,M16,P11,CC11,BU16,CA484,GL12
2015-11-29,5073,M11,P3,CC3,BU14,CA485,GL1
2015-11-29,7309,M7,P2,CC5,BU12,CA486,GL14
2015-11-29,7780,M15,P2,CC16,BU15,CA487,GL2
2015-11-29,9276,M19,P15,CC17,BU5,CA488,GL4
2015-11-29,9190,M15,P6,CC10,BU11,CA489,GL2
2015-11-29,8049,M11,P3,CC14,BU1,CA490,GL7
2015-11-29,6677,M13,P3,CC14,BU10,CA491,GL6
2015-11-29,3374,M1,P2,CC11,BU0,CA492,GL9
2015-11-29,959,M2,P4,CC6,BU1,CA493,GL19
2015-11-29,2088,M12,P14,CC17,BU4,CA494,GL5
2015-11-29,9135,M14,P16,CC1,BU4,CA495,GL17
2015-11-29,1384,M11,P2,CC15,BU14,CA496,GL9
2015-11-29,1202,M12,P18,CC6,BU7,CA497,GL3
2015-11-29,8673,M17,P6,CC0,BU2,CA498,GL0
2015-11-29,4441,M10,P15,CC3,BU18,CA499,GL1
2015-11-29,4287,M9,P11,CC7,BU13,CA500,GL9
2015-11-29,4111,M8,P6,CC16,BU10,CA501,GL0
2015-11-29,6508,M5,P5,CC13,BU5,CA502,GL9
2015-11-29,8592,M1,P11,CC14,BU17,CA503,GL3
2015-11-29,2344,M5,P7,CC13,BU5,CA504,GL17
2015-11-29,7795,M4,P0,CC1,BU9,CA505,GL11
2015-11-29,1633,M10,P7,CC9,BU18,CA506,GL0
2015-11-29,7861,M2,P11,CC15,BU9,CA507,GL16
2015-11-29,7744,M17,P11,CC17,BU13,CA508,GL15
2015-11-29,3465,M5,P17,CC19,BU7,CA509,GL13
2015-11-29,6639,M10,P6,CC5,BU2,CA510,GL11
2015-11-29,3213,M4,P19,CC0,BU7,CA511,GL14
2015-11-29,596,M18,P7,CC19,BU12,CA512,GL4
2015-11-29,8968,M11,P2,CC1,BU7,CA513,GL1
2015-11-29,2699,M3,P11,CC3,BU1,CA514,GL7
2015-11-29,5390,M6,P9,CC12,BU14,CA515,GL3
2015-11-29,2414,M16,P7,CC15,BU9,CA516,GL13
2015-11-29,3781,M4,P11,CC9,BU14,CA517,GL19
2015-11-29,6078,M12,P13,CC15,BU11,CA518,GL1
2015-11-29,4525,M9,P14,CC6,BU6,CA519,GL1
2015-11-29,4098,M4,P14,CC3,BU12,CA520,GL13
2015-11-29,1129,M1,P13,CC12,BU7,CA521,GL13
2015-11-29,5578,M16,P2,CC17,BU8,CA522,GL13
2015-11-29,9651,M1,P0,CC3,BU17,CA523,GL6
2015-11-29,2204,M3,P7,CC12,BU10,CA524,GL18
2015-11-29,2277,M6,P16,CC2,BU5,CA525,GL19
2015-11-29,5912,M4,P1,CC9,BU0,CA526,GL7
2015-11-29,841,M5,P14,CC6,BU1,CA527,GL14
2015-11-29,9332,M14,P3,CC12,BU8,CA528,GL5
2015-11-29,9699,M5,P6,CC16,BU11,CA529,GL3
2015-11-29,7744,M18,P5,CC14,BU14,CA530,GL14
2015-11-29,5987,M11,P15,CC14,BU5,CA531,GL9
2015-11-29,1293,M9,P10,CC5,BU7,CA532,GL9
2015-11-29,9220,M6,P5,CC14,BU0,CA533,GL2
2015-11-29,9273,M17,P12,CC9,BU15,CA534,GL12
2015-11-29,9346,M19,P19,CC14,BU11,CA535,GL11
2015-11-29,7520,M18,P19,CC1,BU7,CA536,GL13
2015-11-29,404,M7,P0,CC14,BU6,CA537,GL16
2015-11-29,126,M14,P11,CC19,BU18,CA538,GL2
2015-11-29,920,M8,P19,CC1,BU17,CA539,GL2
2015-11-29,6177,M3,P13,CC11,BU1,CA540,GL15
2015-11-29,2242,M1,P16,CC7,BU2,CA541,GL0
2015-11-29,7904,M19,P8,CC14,BU11,CA542,GL14
2015-11-29,2770,M4,P10,CC4,BU12,CA543,GL17
2015-11-29,2080,M1,P9,CC6,BU17,CA544,GL1
2015-11-29,6294,M5,P3,CC12,BU5,CA545,GL0
2015-11-29,4764,M5,P9,CC3,BU11,CA546,GL7
2015-11-29,5166,M2,P4,CC9,BU11,CA547,GL17
2015-11-29,4055,M13,P4,CC7,BU6,CA548,GL12
2015-11-29,7549,M19,P15,CC6,BU1,CA549,GL6
2015-11-29,6641,M15,P8,CC15,BU18,CA550,GL16
2015-11-29,8636,M5,P15,CC1,BU18,CA551,GL13
2015-11-29,887,M11,P13,CC15,BU9,CA552,GL12
2015-11-29,4223,M2,P19,CC14,BU19,CA553,GL14
2015-11-29,3560,M6,P3,CC15,BU19,CA554,GL7
2015-11-29,8597,M18,P12,CC11,BU7,CA555,GL19
2015-11-29,5505,M0,P16,CC19,BU12,CA556,GL0
2015-11-29,9488,M12,P16,CC7,BU14,CA557,GL6
2015-11-29,4326,M0,P2,CC6,BU3,CA558,GL18
2015-11-29,9893,M9,P9,CC7,BU2,CA559,GL3
2015-11-29,8450,M6,P18,CC8,BU2,CA560,GL12
2015-11-29,4671,M12,P19,CC9,BU16,CA561,GL19
2015-11-29,8652,M8,P9,CC11,BU10,CA562,GL12
2015-11-29,931,M5,P13,CC17,BU8,CA563,GL5
2015-11-29,176,M15,P4,CC18,BU18,CA564,GL4
2015-11-29,1143,M16,P12,CC4,BU2,CA565,GL2
2015-11-29,8529,M8,P12,CC3,BU3,CA566,GL16
2015-11-29,493,M14,P2,CC19,BU14,CA567,GL5
2015-11-29,6778,M6,P13,CC19,BU8,CA568,GL0
2015-11-29,5088,M12,P6,CC11,BU17,CA569,GL10
2015-11-29,5098,M5,P0,CC2,BU9,CA570,GL3
2015-11-29,5581,M4,P17,CC5,BU19,CA571,GL2
2015-11-29,7003,M13,P5,CC0,BU8,CA572,GL10
2015-11-29,3133,M1,P18,CC1,BU4,CA573,GL3
2015-11-29,7344,M4,P1,CC16,BU14,CA574,GL1
2015-11-29,3458,M5,P17,CC13,BU8,CA575,GL9
2015-11-29,5111,M17,P1,CC16,BU2,CA576,GL9
2015-11-29,5161,M1,P18,CC13,BU10,CA577,GL11
2015-11-29,5766,M17,P15,CC15,BU2,CA578,GL17
2015-11-29,8338,M12,P7,CC12,BU19,CA579,GL10
2015-11-29,848,M8,P3,CC15,BU17,CA580,GL16
2015-11-29,8590,M6,P10,CC10,BU1,CA581,GL15
2015-11-29,5560,M18,P3,CC12,BU1,CA582,GL12
2015-11-29,616,M17,P1,CC6,BU9,CA583,GL12
2015-11-29,2020,M2,P15,CC17,BU19,CA584,GL1
2015-11-29,4786,M0,P15,CC2,BU16,CA585,GL9
2015-11-29,238,M8,P15,CC7,BU2,CA586,GL9
2015-11-29,4188,M6,P11,CC17,BU6,CA587,GL9
2015-11-29,3180,M16,P2,CC13,BU17,CA588,GL5
2015-11-29,4549,M5,P9,CC15,BU11,CA589,GL9
2015-11-29,2550,M3,P11,CC15,BU13,CA590,GL12
2015-11-29,6021,M5,P16,CC6,BU1,CA591,GL8
2015-11-29,3521,M6,P6,CC18,BU0,CA592,GL7
2015-11-29,4235,M6,P15,CC8,BU9,CA593,GL3
2015-11-29,5607,M6,P19,CC15,BU13,CA594,GL10
2015-11-29,6998,M7,P4,CC4,BU16,CA595,GL5
2015-11-29,596,M19,P3,CC2,BU13,CA596,GL13
2015-11-29,8274,M12,P17,CC15,BU5,CA597,GL9
2015-11-29,6197,M6,P6,CC0,BU3,CA598,GL19
2015-11-29,1446,M12,P11,CC4,BU8,CA599,GL15
2015-11-29,2563,M18,P5,CC5,BU17,CA600,GL6
2015-11-29,7661,M7,P10,CC10,BU18,CA601,GL3
2015-11-29,3990,M3,P5,CC10,BU15,CA602,GL15
2015-11-29,6746,M5,P1,CC2,BU8,CA603,GL0
2015-11-29,2930,M8,P15,CC0,BU7,CA604,GL2
2015-11-29,4534,M1,P9,CC17,BU3,CA605,GL18
2015-11-29,6234,M2,P18,CC11,BU8,CA606,GL9
2015-11-29,2787,M15,P3,CC12,BU8,CA607,GL9
2015-11-29,3002,M0,P8,CC10,BU2,CA608,GL12
2015-11-29,7831,M2,P19,CC14,BU9,CA609,GL2
2015-11-29,2304,M8,P8,CC19,BU14,CA610,GL9
2015-11-29,6937,M3,P1,CC6,BU7,CA611,GL9
2015-11-29,4404,M16,P3,CC6,BU10,CA612,GL13
2015-11-29,393,M2,P10,CC11,BU6,CA613,GL18
2015-11-29,8717,M2,P2,CC0,BU16,CA614,GL12
2015-11-29,466,M6,P6,CC17,BU13,CA615,GL7
2015-11-29,3521,M0,P2,CC2,BU12,CA616,GL16
2015-11-29,9392,M9,P1,CC2,BU0,CA617,GL10
2015-11-29,4611,M19,P1,CC6,BU4,CA618,GL5
2015-11-29,5568,M0,P3,CC13,BU17,CA619,GL5
2015-11-29,6470,M8,P8,CC8,BU7,CA620,GL8
2015-11-29,8014,M3,P14,CC8,BU13,CA621,GL1
2015-11-29,9433,M19,P7,CC7,BU4,CA622,GL1
2015-11-29,4252,M11,P7,CC18,BU6,CA623,GL11
2015-11-29,5337,M16,P7,CC7,BU12,CA624,GL14
2015-11-29,3422,M5,P9,CC1,BU19,CA625,GL1
2015-11-29,4254,M13,P15,CC3,BU5,CA626,GL1
2015-11-29,7839,M16,P10,CC10,BU2,CA627,GL1
2015-11-29,4347,M2,P5,CC13,BU15,CA628,GL5
2015-11-29,2808,M16,P6,CC0,BU7,CA629,GL8
2015-11-29,5731,M6,P11,CC11,BU8,CA630,GL6
2015-11-29,4617,M4,P8,CC15,BU4,CA631,GL1
2015-11-29,3682,M7,P15,CC2,BU3,CA632,GL19
2015-11-29,200,M15,P2,CC12,BU16,CA633,GL14
2015-11-29,4774,M18,P15,CC12,BU1,CA634,GL18
2015-11-29,7629,M15,P3,CC8,BU14,CA635,GL3
2015-11-29,9934,M1,P12,CC12,BU13,CA636,GL1
2015-11-29,4663,M12,P8,CC18,BU7,CA637,GL3
2015-11-29,8862,M2,P13,CC3,BU2,CA638,GL13
2015-11-29,5869,M7,P5,CC16,BU14,CA639,GL7
2015-11-29,9198,M19,P7,CC15,BU14,CA640,GL8
2015-11-29,5663,M18,P5,CC0,BU19,CA641,GL12
2015-11-29,6248,M10,P12,CC4,BU9,CA642,GL3
2015-11-29,7051,M7,P14,CC3,BU7,CA643,GL8
2015-11-29,4561,M9,P9,CC7,BU16,CA644,GL3
2015-11-29,7568,M10,P8,CC14,BU13,CA645,GL3
2015-11-29,8866,M0,P4,CC5,BU6,CA646,GL17
2015-11-29,5165,M1,P1,CC16,BU12,CA647,GL6
2015-11-29,181,M8,P8,CC8,BU10,CA648,GL17
2015-11-29,6878,M13,P17,CC1,BU0,CA649,GL8
2015-11-29,2029,M3,P16,CC15,BU12,CA650,GL8
2015-11-29,3786,M6,P16,CC6,BU7,CA651,GL0
2015-11-29,2953,M5,P19,CC3,BU15,CA652,GL19
2015-11-29,8844,M1,P3,CC11,BU18,CA653,GL13
2015-11-29,6614,M7,P12,CC6,BU9,CA654,GL14
2015-11-29,9778,M13,P5,CC13,BU4,CA655,GL2
2015-11-29,5125,M13,P5,CC11,BU2,CA656,GL9
2015-11-29,1468,M5,P17,CC8,BU3,CA657,GL13
2015-11-29,7175,M18,P15,CC18,BU11,CA658,GL11
2015-11-29,6459,M5,P4,CC19,BU17,CA659,GL0
2015-11-29,3292,M0,P15,CC17,BU1,CA660,GL11
2015-11-29,2118,M11,P1,CC10,BU1,CA661,GL1
2015-11-29,8534,M3,P13,CC3,BU15,CA662,GL3
2015-11-29,7121,M14,P14,CC2,BU4,CA663,GL1
2015-11-29,2859,M17,P6,CC16,BU15,CA664,GL11
2015-11-29,7297,M13,P8,CC12,BU5,CA665,GL4
2015-11-29,8744,M4,P10,CC16,BU4,CA666,GL14
2015-11-29,4400,M16,P0,CC0,BU3,CA667,GL19
2015-11-29,4268,M17,P0,CC5,BU13,CA668,GL1
2015-11-29,2707,M13,P4,CC10,BU3,CA669,GL1
2015-11-29,4597,M6,P14,CC3,BU2,CA670,GL16
2015-11-29,8714,M11,P9,CC8,BU15,CA671,GL9
2015-11-29,9904,M17,P7,CC10,BU17,CA672,GL18
2015-11-29,6639,M16,P14,CC8,BU6,CA673,GL10
2015-11-29,4847,M7,P3,CC10,BU0,CA674,GL19
2015-11-29,2510,M15,P12,CC16,BU18,CA675,GL5
2015-11-29,1549,M19,P3,CC13,BU5,CA676,GL7
2015-11-29,1450,M18,P18,CC7,BU9,CA677,GL7
2015-11-29,8399,M4,P17,CC0,BU15,CA678,GL18
2015-11-29,4006,M12,P6,CC3,BU1,CA679,GL3
2015-11-29,6853,M9,P12,CC12,BU2,CA680,GL10
2015-11-29,4440,M15,P0,CC0,BU7,CA681,GL4
2015-11-29,806,M17,P2,CC7,BU17,CA682,GL6
2015-11-29,9840,M13,P18,CC10,BU5,CA683,GL1
2015-11-29,7347,M6,P12,CC18,BU18,CA684,GL3
2015-11-29,9660,M15,P12,CC12,BU7,CA685,GL0
2015-11-29,6908,M0,P8,CC0,BU17,CA686,GL2
2015-11-29,5537,M11,P5,CC11,BU18,CA687,GL0
2015-11-29,5500,M2,P16,CC7,BU1,CA688,GL13
2015-11-29,4941,M7,P12,CC1,BU19,CA689,GL16
2015-11-29,120,M18,P13,CC15,BU7,CA690,GL8
2015-11-29,3320,M5,P1,CC5,BU10,CA691,GL3
2015-11-29,7913,M12,P9,CC16,BU17,CA692,GL13
2015-11-29,5403,M8,P4,CC18,BU8,CA693,GL17
2015-11-29,6615,M17,P12,CC16,BU2,CA694,GL15
2015-11-29,6468,M13,P11,CC1,BU8,CA695,GL7
2015-11-29,3102,M16,P5,CC7,BU6,CA696,GL1
2015-11-29,7366,M12,P0,CC19,BU12,CA697,GL19
2015-11-29,9892,M14,P4,CC7,BU9,CA698,GL4
2015-11-29,4357,M8,P8,CC7,BU0,CA699,GL8
2015-11-29,2376,M9,P17,CC12,BU1,CA700,GL0
2015-11-29,2072,M10,P0,CC8,BU5,CA701,GL3
2015-11-29,1642,M19,P5,CC15,BU4,CA702,GL13
2015-11-29,6081,M16,P14,CC3,BU10,CA703,GL6
2015-11-29,2479,M3,P0,CC6,BU4,CA704,GL15
2015-11-29,9767,M12,P13,CC13,BU12,CA705,GL0
2015-11-29,7070,M19,P9,CC5,BU19,CA706,GL0
2015-11-29,4907,M16,P5,CC18,BU0,CA707,GL13
2015-11-29,7968,M7,P3,CC18,BU3,CA708,GL2
2015-11-29,4244,M15,P1,CC14,BU14,CA709,GL5
2015-11-29,6078,M17,P15,CC7,BU13,CA710,GL16
2015-11-29,7448,M14,P12,CC2,BU18,CA711,GL5
2015-11-29,6898,M0,P14,CC17,BU14,CA712,GL7
2015-11-29,888,M14,P3,CC13,BU2,CA713,GL5
2015-11-29,6488,M15,P19,CC11,BU17,CA714,GL14
2015-11-29,6763,M5,P5,CC0,BU6,CA715,GL1
2015-11-29,9715,M14,P2,CC13,BU14,CA716,GL12
2015-11-29,9076,M15,P19,CC1,BU16,CA717,GL9
2015-11-29,6375,M8,P7,CC16,BU18,CA718,GL7
2015-11-29,3370,M2,P5,CC15,BU12,CA719,GL19
2015-11-29,976,M16,P3,CC2,BU16,CA720,GL15
2015-11-29,7124,M6,P9,CC7,BU11,CA721,GL14
2015-11-29,4259,M12,P19,CC18,BU15,CA722,GL5
2015-11-29,896,M18,P13,CC6,BU8,CA723,GL1
2015-11-29,8791,M16,P5,CC5,BU8,CA724,GL14
2015-11-29,5132,M18,P3,CC9,BU12,CA725,GL16
2015-11-29,1789,M17,P3,CC16,BU18,CA726,GL4
2015-11-29,1017,M8,P7,CC3,BU4,CA727,GL4
2015-11-29,9837,M19,P5,CC5,BU17,CA728,GL7
2015-11-29,795,M19,P16,CC2,BU16,CA729,GL14
2015-11-29,4262,M18,P10,CC6,BU19,CA730,GL2
2015-11-29,3845,M18,P11,CC6,BU8,CA731,GL17
2015-11-29,3135,M15,P16,CC3,BU12,CA732,GL4
2015-11-29,662,M18,P16,CC8,BU18,CA733,GL15
2015-11-29,1993,M18,P14,CC2,BU5,CA734,GL12
2015-11-29,1451,M17,P8,CC0,BU2,CA735,GL15
2015-11-29,1165,M16,P15,CC13,BU1,CA736,GL13
2015-11-29,2070,M16,P5,CC15,BU15,CA737,GL8
2015-11-29,4597,M4,P9,CC13,BU18,CA738,GL11
2015-11-29,9036,M15,P19,CC12,BU1,CA739,GL1
2015-11-29,8248,M13,P7,CC5,BU13,CA740,GL9
2015-11-29,8912,M3,P6,CC0,BU7,CA741,GL5
2015-11-29,8253,M6,P0,CC18,BU1,CA742,GL5
2015-11-29,9654,M7,P5,CC5,BU17,CA743,GL2
2015-11-29,3783,M4,P8,CC14,BU12,CA744,GL0
2015-11-29,5578,M13,P18,CC11,BU0,CA745,GL19
2015-11-29,6398,M12,P7,CC0,BU16,CA746,GL18
2015-11-29,7672,M13,P18,CC15,BU8,CA747,GL7
2015-11-29,5879,M12,P4,CC9,BU3,CA748,GL18
2015-11-29,3348,M14,P14,CC6,BU18,CA749,GL11
2015-11-29,3751,M8,P8,CC3,BU13,CA750,GL4
2015-11-29,8958,M19,P5,CC18,BU0,CA751,GL1
2015-11-29,4751,M3,P0,CC3,BU15,CA752,GL10
2015-11-29,4604,M16,P7,CC7,BU7,CA753,GL1
2015-11-29,6298,M18,P10,CC7,BU17,CA754,GL7
2015-11-29,5048,M12,P17,CC16,BU5,CA755,GL10
2015-11-29,284,M7,P7,CC17,BU19,CA756,GL19
2015-11-29,3802,M0,P12,CC0,BU9,CA757,GL15
2015-11-29,4838,M15,P9,CC18,BU3,CA758,GL6
2015-11-29,9877,M11,P18,CC16,BU4,CA759,GL16
2015-11-29,6331,M11,P19,CC14,BU3,CA760,GL13
2015-11-29,8935,M11,P5,CC8,BU6,CA761,GL8
2015-11-29,4316,M5,P7,CC19,BU13,CA762,GL5
2015-11-29,7910,M15,P1,CC2,BU2,CA763,GL19
2015-11-29,6849,M15,P1,CC6,BU15,CA764,GL4
2015-11-29,1171,M12,P0,CC17,BU16,CA765,GL5
2015-11-29,578,M11,P18,CC7,BU8,CA766,GL13
2015-11-29,7676,M16,P1,CC16,BU2,CA767,GL11
2015-11-29,9984,M1,P17,CC0,BU5,CA768,GL15
2015-11-29,200,M10,P9,CC3,BU0,CA769,GL18
2015-11-29,4362,M14,P19,CC1,BU14,CA770,GL15
2015-11-29,595,M5,P5,CC15,BU5,CA771,GL0
2015-11-29,3856,M14,P2,CC0,BU16,CA772,GL19
2015-11-29,6214,M15,P4,CC10,BU8,CA773,GL11
2015-11-29,4734,M19,P18,CC16,BU6,CA774,GL8
2015-11-29,3924,M15,P5,CC18,BU12,CA775,GL15
2015-11-29,2788,M6,P3,CC19,BU3,CA776,GL0
2015-11-29,7282,M9,P0,CC18,BU1,CA777,GL8
2015-11-29,3824,M16,P9,CC3,BU16,CA778,GL5
2015-11-29,8474,M2,P16,CC0,BU10,CA779,GL18
2015-11-29,5361,M0,P11,CC3,BU19,CA780,GL18
2015-11-29,5186,M1,P6,CC11,BU0,CA781,GL11
2015-11-29,6647,M17,P0,CC18,BU9,CA782,GL16
2015-11-29,4673,M8,P19,CC4,BU16,CA783,GL2
2015-11-29,326,M4,P0,CC16,BU10,CA784,GL1
2015-11-29,7152,M15,P5,CC14,BU10,CA785,GL3
2015-11-29,5360,M15,P13,CC3,BU0,CA786,GL5
2015-11-29,6297,M1,P18,CC9,BU2,CA787,GL7
2015-11-29,1914,M13,P1,CC12,BU4,CA788,GL8
2015-11-29,6291,M13,P9,CC5,BU6,CA789,GL16
2015-11-29,556,M17,P11,CC3,BU16,CA790,GL14
2015-11-29,2532,M19,P8,CC0,BU7,CA791,GL0
2015-11-29,540,M1,P19,CC4,BU19,CA792,GL18
2015-11-29,5893,M19,P2,CC15,BU16,CA793,GL18
2015-11-29,195,M9,P2,CC7,BU19,CA794,GL15
2015-11-29,4673,M17,P11,CC16,BU17,CA795,GL13
2015-11-29,5807,M8,P3,CC11,BU12,CA796,GL6
2015-11-29,5247,M11,P8,CC11,BU15,CA797,GL1
2015-11-29,5908,M14,P3,CC15,BU2,CA798,GL17
2015-11-29,5383,M12,P3,CC6,BU0,CA799,GL19
2015-11-29,9058,M17,P6,CC15,BU18,CA800,GL14
2015-11-29,2958,M7,P8,CC12,BU7,CA801,GL3
2015-11-29,5355,M6,P0,CC7,BU1,CA802,GL16
2015-11-29,8512,M6,P8,CC8,BU11,CA803,GL6
2015-11-29,5940,M19,P9,CC3,BU13,CA804,GL9
2015-11-29,499,M8,P19,CC11,BU1,CA805,GL12
2015-11-29,1750,M11,P2,CC12,BU11,CA806,GL15
2015-11-29,5453,M6,P6,CC9,BU0,CA807,GL2
2015-11-29,294,M8,P11,CC8,BU11,CA808,GL0
2015-11-29,7505,M8,P16,CC10,BU12,CA809,GL4
2015-11-29,9792,M4,P6,CC18,BU18,CA810,GL15
2015-11-29,3036,M3,P0,CC14,BU4,CA811,GL19
2015-11-29,4653,M1,P11,CC15,BU15,CA812,GL0
2015-11-29,389,M16,P17,CC0,BU17,CA813,GL6
2015-11-29,9819,M8,P6,CC7,BU0,CA814,GL12
2015-11-29,6866,M18,P14,CC7,BU19,CA815,GL9
2015-11-29,5909,M11,P11,CC16,BU0,CA816,GL3
2015-11-29,7393,M4,P15,CC12,BU15,CA817,GL4
2015-11-29,1515,M7,P12,CC19,BU12,CA818,GL19
2015-11-29,1099,M10,P14,CC9,BU10,CA819,GL1
2015-11-29,9163,M4,P6,CC12,BU2,CA820,GL2
2015-11-29,1835,M9,P13,CC12,BU3,CA821,GL15
2015-11-29,4152,M13,P15,CC3,BU9,CA822,GL3
2015-11-29,5532,M9,P14,CC15,BU1,CA823,GL7
2015-11-29,2734,M7,P17,CC15,BU15,CA824,GL14
2015-11-29,7657,M19,P8,CC3,BU18,CA825,GL16
2015-11-29,6343,M5,P18,CC7,BU2,CA826,GL15
2015-11-29,1464,M8,P14,CC12,BU19,CA827,GL3
2015-11-29,2545,M4,P3,CC6,BU9,CA828,GL6
2015-11-29,558,M2,P6,CC7,BU7,CA829,GL1
2015-11-29,6463,M9,P4,CC2,BU14,CA830,GL16
2015-11-29,431,M4,P5,CC11,BU3,CA831,GL15
2015-11-29,576,M7,P12,CC5,BU16,CA832,GL8
2015-11-29,4734,M18,P4,CC11,BU9,CA833,GL17
2015-11-29,3992,M1,P0,CC10,BU0,CA834,GL6
2015-11-29,9482,M6,P12,CC19,BU10,CA835,GL16
2015-11-29,4438,M0,P6,CC15,BU17,CA836,GL14
2015-11-29,2037,M18,P17,CC18,BU9,CA837,GL1
2015-11-29,9014,M7,P7,CC2,BU19,CA838,GL19
2015-11-29,2920,M9,P5,CC13,BU15,CA839,GL7
2015-11-29,790,M11,P16,CC2,BU14,CA840,GL16
2015-11-29,7769,M14,P18,CC7,BU19,CA841,GL13
2015-11-29,3552,M2,P1,CC10,BU17,CA842,GL4
2015-11-29,1618,M2,P10,CC9,BU18,CA843,GL16
2015-11-29,2939,M17,P7,CC15,BU11,CA844,GL13
2015-11-29,1866,M10,P0,CC4,BU2,CA845,GL1
2015-11-29,3472,M5,P8,CC17,BU14,CA846,GL14
2015-11-29,7147,M11,P3,CC19,BU2,CA847,GL4
2015-11-29,8621,M17,P15,CC11,BU17,CA848,GL12
2015-11-29,8785,M9,P14,CC16,BU2,CA849,GL7
2015-11-29,233,M15,P4,CC3,BU14,CA850,GL2
2015-11-29,2831,M12,P14,CC18,BU18,CA851,GL6
2015-11-29,8775,M16,P15,CC3,BU6,CA852,GL10
2015-11-29,8955,M3,P13,CC12,BU17,CA853,GL7
2015-11-29,8797,M11,P3,CC18,BU17,CA854,GL1
2015-11-29,400,M2,P13,CC13,BU8,CA855,GL1
2015-11-29,8780,M15,P12,CC7,BU7,CA856,GL17
2015-11-29,9020,M10,P16,CC9,BU7,CA857,GL18
2015-11-29,2814,M3,P10,CC14,BU10,CA858,GL17
2015-11-29,196,M5,P7,CC2,BU13,CA859,GL13
2015-11-29,488,M15,P2,CC7,BU0,CA860,GL19
2015-11-29,2380,M1,P2,CC17,BU9,CA861,GL2
2015-11-29,2290,M16,P14,CC15,BU7,CA862,GL10
2015-11-29,6228,M16,P5,CC18,BU13,CA863,GL8
2015-11-29,7647,M19,P15,CC18,BU19,CA864,GL2
2015-11-29,8846,M6,P11,CC18,BU5,CA865,GL9
2015-11-29,8664,M4,P10,CC19,BU9,CA866,GL18
2015-11-29,5169,M10,P2,CC15,BU6,CA867,GL16
2015-11-29,8461,M8,P14,CC9,BU9,CA868,GL8
2015-11-29,3676,M6,P2,CC19,BU19,CA869,GL8
2015-11-29,4642,M12,P7,CC6,BU18,CA870,GL8
2015-11-29,244,M10,P5,CC10,BU9,CA871,GL9
2015-11-29,486,M7,P4,CC9,BU5,CA872,GL1
2015-11-29,1671,M3,P18,CC14,BU0,CA873,GL10
2015-11-29,2836,M13,P0,CC5,BU9,CA874,GL15
2015-11-29,2788,M7,P18,CC7,BU9,CA875,GL7
2015-11-29,3187,M3,P13,CC1,BU15,CA876,GL19
2015-11-29,9544,M10,P4,CC7,BU9,CA877,GL15
2015-11-29,8356,M6,P5,CC19,BU18,CA878,GL1
2015-11-29,7952,M12,P17,CC8,BU0,CA879,GL3
2015-11-29,4981,M0,P5,CC5,BU4,CA880,GL5
2015-11-29,6014,M2,P0,CC18,BU14,CA881,GL19
2015-11-29,3100,M10,P0,CC12,BU15,CA882,GL8
2015-11-29,8819,M0,P6,CC19,BU3,CA883,GL18
2015-11-29,1811,M0,P9,CC18,BU16,CA884,GL3
2015-11-29,7387,M2,P18,CC19,BU8,CA885,GL17
2015-11-29,743,M10,P8,CC7,BU6,CA886,GL8
2015-11-29,2807,M3,P17,CC16,BU10,CA887,GL7
2015-11-29,1310,M15,P1,CC11,BU11,CA888,GL17
2015-11-29,1750,M7,P19,CC17,BU19,CA889,GL18
2015-11-29,4842,M10,P15,CC3,BU7,CA890,GL3
2015-11-29,9641,M16,P15,CC15,BU8,CA891,GL9
2015-11-29,801,M1,P19,CC12,BU1,CA892,GL16
2015-11-29,2503,M7,P11,CC3,BU4,CA893,GL14
2015-11-29,1104,M3,P19,CC12,BU10,CA894,GL17
2015-11-29,3314,M16,P11,CC14,BU13,CA895,GL18
2015-11-29,7611,M0,P17,CC17,BU10,CA896,GL4
2015-11-29,9808,M14,P0,CC11,BU2,CA897,GL15
2015-11-29,8886,M16,P15,CC8,BU2,CA898,GL14
2015-11-29,8376,M17,P14,CC12,BU11,CA899,GL6
2015-11-29,4271,M19,P0,CC0,BU3,CA900,GL19
2015-11-29,7910,M1,P9,CC14,BU3,CA901,GL5
2015-11-29,4809,M13,P2,CC16,BU14,CA902,GL7
2015-11-29,8774,M9,P1,CC12,BU19,CA903,GL6
2015-11-29,8876,M11,P9,CC18,BU9,CA904,GL10
2015-11-29,1148,M4,P3,CC19,BU14,CA905,GL17
2015-11-29,6316,M6,P15,CC5,BU4,CA906,GL12
2015-11-29,754,M16,P16,CC4,BU3,CA907,GL9
2015-11-29,2645,M18,P13,CC14,BU0,CA908,GL6
2015-11-29,9672,M10,P6,CC11,BU3,CA909,GL1
2015-11-29,6833,M14,P15,CC4,BU12,CA910,GL13
2015-11-29,5866,M18,P18,CC18,BU15,CA911,GL4
2015-11-29,3083,M11,P5,CC8,BU0,CA912,GL11
2015-11-29,5101,M2,P1,CC8,BU8,CA913,GL7
2015-11-29,5804,M15,P13,CC17,BU6,CA914,GL5
2015-11-29,5878,M6,P8,CC16,BU3,CA915,GL8
2015-11-29,9554,M16,P2,CC10,BU7,CA916,GL14
2015-11-29,7930,M19,P17,CC10,BU15,CA917,GL13
